City,Brand,Body,Price,1000Km,Power,Year,Gas,Transmission,Seller,Owners,Warranty,URL
berlin,skoda,kleinwagen,10.970,43.543,60,2019,Benzin,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-fabia-1-0-mpi-44-kw-dab-klima-shz-pdc-zvfb-lm16-benzin-weiss-205fa9fe-379b-4fa7-ae40-8389507f2929
berlin,skoda,kleinwagen,13.590,64.0,110,2015,Benzin,Automatik,Händler,,Ja,https://www.autoscout24.de/angebote/skoda-fabia-1-2l-tsi-dsg-81kw-ambition-benzin-rot-97174e48-9127-4551-95fd-eecdcbf60182
berlin,skoda,kleinwagen,14.660,23.224,95,2020,Benzin,Schaltgetriebe,Händler,2,12 Monate,https://www.autoscout24.de/angebote/skoda-fabia-1-0-tsi-ambition-ahk-tempo-pdc-cam-benzin-grau-773dc03c-8509-4744-943c-62a0edbc8b3b
berlin,skoda,kleinwagen,12.500,1.189,60,2019,Benzin,Schaltgetriebe,Händler,2,12 Monate,https://www.autoscout24.de/angebote/skoda-fabia-1-0-mpi-cool-plus-klima-garantie-benzin-schwarz-0d336d4c-3bf2-4730-8bea-6a5fbe582d0d
berlin,skoda,kleinwagen,13.480,18.1,60,2020,Benzin,Schaltgetriebe,Händler,2,Ja,https://www.autoscout24.de/angebote/skoda-fabia-1-0l-mpi-cool-plus-60-ps-shz-pdc-fse-benzin-weiss-9fc2e5ac-5261-4c2c-8361-f140f9c8324f
berlin,skoda,kleinwagen,11.320,68.504,90,2017,Benzin,Schaltgetriebe,Händler,2,12 Monate,https://www.autoscout24.de/angebote/skoda-fabia-1-2-tsi-style-tempo-pdc-shz-benzin-weiss-b35ab2f8-2696-4372-a19b-7c45bd9aea29
berlin,skoda,kleinwagen,10.699,63.425,105,2014,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-best-of-benzin-silber-f2270a80-1fe8-4d5c-b124-61b6a3f1da50
berlin,skoda,kleinwagen,10.990,47.856,75,2019,Benzin,Schaltgetriebe,Händler,2,Ja,https://www.autoscout24.de/angebote/skoda-fabia-ambition-klima-tempomat-pdc-bluetooth-alu-benzin-silber-e566d5ba-0899-4480-8a79-9ce37164f387
berlin,skoda,kleinwagen,12.950,65.679,95,2021,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-1-0-tsi-ambition-pdc-shz-klima-benzin-grau-3b25d983-023b-4dc3-b678-bd80fd5517ae
berlin,skoda,kleinwagen,14.110,23.695,75,2019,Benzin,Schaltgetriebe,Händler,2,12 Monate,https://www.autoscout24.de/angebote/skoda-fabia-1-0-mpi-soleil-tempo-navi-pdc-alu-led-benzin-grau-d3f4ae3e-80aa-427c-8cc6-f78a20441076
berlin,skoda,kleinwagen,12.950,72.296,95,2021,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-1-0-tsi-ambition-pdc-shz-klima-benzin-silber-a57ae344-a564-4375-9e37-76f0f745bcc9
berlin,skoda,kleinwagen,11.300,51.7,75,2018,Benzin,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-fabia-1-0-cool-plus-pdc-erst-51-tkm-1-hand-benzin-weiss-7f9a990c-7cca-48df-9c45-1ba915849f2c
berlin,skoda,kleinwagen,13.950,59.214,95,2021,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-1-0-tsi-ambition-pdc-shz-klima-benzin-silber-9b93216a-8c40-4984-8880-007ec12c428e
berlin,skoda,kleinwagen,10.490,43.3,86,2014,Benzin,Schaltgetriebe,Händler,,nan,https://www.autoscout24.de/angebote/skoda-fabia-ambition-benzin-blau-d1006e6b-1733-4536-a002-0f8f62f33d83
berlin,skoda,kleinwagen,12.880,62.049,95,2019,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-1-0-tsi-cool-plus-klima-pdc-benzin-weiss-d93b1fd9-4e9c-4c80-88fb-b6632a1ed9de
berlin,skoda,kleinwagen,13.950,51.509,95,2021,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-1-0-tsi-ambition-pdc-shz-klima-benzin-silber-6ac5485d-a143-4bf5-8d54-5d36b2490653
berlin,skoda,kleinwagen,13.950,57.229,95,2021,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-1-0-tsi-ambition-pdc-shz-klima-benzin-silber-745ed4d1-7ad0-4a3b-a50a-2a7a0cac2b68
berlin,skoda,kleinwagen,12.990,34.538,60,2020,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-1-0-mpi-cool-plus-klima-sitzh-alu-benzin-braun-de7e54a6-2c1d-4313-9310-9f63ac373f89
berlin,skoda,kleinwagen,10.440,41.46,60,2019,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-citigo-1-0-cool-plus-klima-dab-benzin-weiss-285a8663-46c1-42b3-bb2b-1793a55396fb
berlin,skoda,kleinwagen,14.950,30.574,95,2021,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-1-0-tsi-ambition-pdc-shz-klima-benzin-silber-299b8dfe-76b0-4f8f-a3ac-f01f075113ce
berlin,skoda,kleinwagen,13.949,59.222,60,2020,Benzin,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/skoda-fabia-1-0-mpi-cool-plus-sitzheizung-klimaanlage-benzin-weiss-1c218032-8d23-45fa-a16a-0ea0f32f1a76
berlin,skoda,kleinwagen,13.111,68.827,95,2021,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-1-0-tsi-ambition-pdc-shz-klima-benzin-silber-72c93992-2561-4916-af3a-f8dff07c81f9
berlin,skoda,kleinwagen,14.222,59.577,95,2021,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-1-0-tsi-ambition-pdc-shz-klima-benzin-grau-815c17ff-d1cc-4625-92ea-f12eda669255
berlin,skoda,kleinwagen,10.790,92.4,75,2017,Benzin,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-fabia-1-0l-mpi-drive-75-ps-shz-tempomat-pdc-fse-benzin-beige-542f36e5-0387-4a43-9289-ed041dac5128
berlin,skoda,kleinwagen,11.250,39.0,75,2018,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-citigo-style-1-0-mpi-bl-alufelge-klimaautomatik-epc-radio-benzin-silber-367f8f34-b2e9-481a-ac1f-fcfeb6ae5599
berlin,skoda,kleinwagen,10.990,77.328,75,2015,Benzin,Schaltgetriebe,Händler,,Ja,https://www.autoscout24.de/angebote/skoda-citigo-1-0-cool-edition-navigation-klima-dab-aux-benzin-schwarz-fa9eebeb-4b26-45dd-8219-046871070593
berlin,skoda,kleinwagen,11.490,91.523,60,2017,Benzin,Schaltgetriebe,Händler,,Ja,https://www.autoscout24.de/angebote/skoda-fabia-1-0-mpi-cool-edition-klima-radio-bluetooth-benzin-blau-af92591e-bcce-4e11-8f1f-35c175b3e281
berlin,skoda,kleinwagen,15.000,109.3,110,2017,Erdgas,Schaltgetriebe,Privat,2,nan,https://www.autoscout24.de/angebote/skoda-octavia-ambition-1-4i-g-tec-81kw-6-gang-erdgas-cng-braun-ce075e37-0739-4059-b96a-79e2dd5a61c2
berlin,skoda,kleinwagen,12.590,44.422,75,2018,Benzin,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/skoda-citigo-1-0-style-5-gang-shz-radio-swing-dab-benzin-weiss-c5403d50-a248-49fd-a05f-1eaf14c7e744
berlin,skoda,kleinwagen,12.440,39.65,60,2020,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-1-0-cool-plus-klima-sound-lm-felge-benzin-weiss-f8da82a0-55ee-4245-a718-3634ac2dc5d5
berlin,skoda,kleinwagen,17.200,4.5,110,2018,Benzin,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-fabia-1-0l-tsi-81kw-m-carlo-pdc-shz-klima-led-benzin-weiss-cd76f392-4d88-4f69-bb05-0c9dc6445f4c
berlin,skoda,kleinwagen,16.990,22.772,95,2020,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-1-0-tsi-drive-125-best-of-acc-led-pano-benzin-schwarz-c98273bc-8ce3-4935-9dbe-3c78583f7f83
berlin,skoda,kleinwagen,16.480,7.332,95,2020,Benzin,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-fabia-drive-panorama-led-navi-shz-tpm-acc-uvm-benzin-schwarz-9a900f6c-25d3-48ac-b9d0-4cfa6918efe1
berlin,skoda,kleinwagen,15.490,7.034,95,2021,Benzin,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-fabia-ambition-klima-sitzhz-kamera-speedlim-alu-benzin-schwarz-8848e822-a051-4ff0-ba7a-074c71fa16a4
berlin,skoda,kleinwagen,17.770,14.54,80,2022,Benzin,Schaltgetriebe,Händler,,nan,https://www.autoscout24.de/angebote/skoda-fabia-1-0-mpi-active-navi-klima-uvm-benzin-weiss-ff0952b5-3396-4fa0-822d-ddf78f3baa98
berlin,skoda,kleinwagen,17.149,8.76,80,2022,Benzin,Schaltgetriebe,Händler,1,24 Monate,https://www.autoscout24.de/angebote/skoda-fabia-1-0-ambition-lm-led-2xklima-pdc-shz-benzin-schwarz-18731fc8-fdc0-4197-8768-accc44340e90
berlin,skoda,kleinwagen,17.990,19.172,95,2020,Benzin,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/skoda-fabia-1-0-tsi-led-navi-klima-sitzheizung-benzin-5eb3e623-7aaf-488e-a21a-0ae9eb8deafb
berlin,skoda,kleinwagen,16.900,14.7,110,2019,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-fabia-1-0-tsi-automatik-aus-1-hand-mit-81-kw-benzin-grau-791745c3-4b4f-408b-b004-31be52458cb0
berlin,skoda,kleinwagen,18.650,23.83,110,2022,Benzin,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/skoda-fabia-1-0-tsi-ambition-led-navi-tempomat-spurh-benzin-schwarz-b047d381-cd2c-44b4-9e88-16470b2d8db5
berlin,skoda,kleinwagen,15.950,8.6,110,2020,Benzin,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-fabia-1-0-tsi-style-sofort-verfuegbar-benzin-weiss-0b673de3-098a-4ba8-8e4a-b66fa31a19de
berlin,skoda,kleinwagen,17.440,15.65,95,2021,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-1-0-tsi-clever-best-of-navi-acc-led-panoramaglasda-benzin-silber-b67492c2-91a3-4e08-8a18-753f3d003a4f
berlin,skoda,kleinwagen,17.350,15.99,80,2022,Benzin,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/skoda-fabia-1-0-mpi-ambition-dab-eph-shz-usb-gra-lws-klima-benzin-schwarz-5bb53e7f-dbe9-47f7-9ad8-57dc90583f74
berlin,skoda,kleinwagen,17.880,11.2,80,2022,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-1-0-mpi-active-lane-assist-shz-led-uvm-benzin-schwarz-9269783d-7d73-4c83-b501-944e098c24bd
berlin,skoda,kleinwagen,19.940,9.8,95,2021,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-1-0tsi-ambition-navi-led-shz-pdc-bluetooth-benzin-grau-675f969e-1731-4b68-8ff9-2c4738f42eb5
berlin,skoda,kleinwagen,17.388,0.01,80,2023,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-1-0-mpi-80-style-led-pdc-16z-tempomat-lane-benzin-blau-e9b22b31-1239-43b3-b7ff-04de5858ea07
berlin,skoda,kleinwagen,19.990,12.0,95,2022,Benzin,Schaltgetriebe,Händler,,Ja,https://www.autoscout24.de/angebote/skoda-fabia-iv-1-0l-tsi-ambition-95-ps-navi-pdc-led-sh-benzin-silber-44026630-ee08-40ea-ba7c-a669e5ecaa57
berlin,skoda,kleinwagen,17.890,13.715,95,2020,Benzin,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/skoda-fabia-combi-1-0-tsi-ambition-pdc-sitzh-tempomat-benzin-silber-675c721b-77f0-42de-ae64-8bc4c7f784de
berlin,skoda,kleinwagen,23.880,0.01,110,2023,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-1-0-tsi-tour-pdc-led-scheinwerfer-benzin-schwarz-efcc659e-d5b3-4bdd-8d18-a2c2705d9c3d
berlin,skoda,kleinwagen,21.880,0.05,95,2022,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-1-0tsi-style-shz-pdc-tempomat-klima-benzin-blau-de96ed9f-4584-4e25-8eed-0e857e45b0d0
berlin,skoda,kleinwagen,23.990,2.527,110,2022,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-1-0-tsi-dsg-style-2-z-klima-shz-kamera-pdc-lm-benzin-c2fbfd7d-ac51-4ec3-a925-3881acf73671
berlin,skoda,kleinwagen,22.987,0.015,110,2023,Benzin,Schaltgetriebe,Händler,,Ja,https://www.autoscout24.de/angebote/skoda-scala-style-led-klimaautomatik-sitzheizung-benzin-grau-45b53a33-9580-48f2-ad17-941bd1fb5d8e
berlin,skoda,kleinwagen,21.899,6.0,110,2022,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-1-0-tsi-ambition-klima-led-alu-benzin-orange-78f24dd8-de1c-44f9-884c-d2544a5567f2
berlin,skoda,kleinwagen,24.790,8.545,110,2021,Benzin,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/skoda-fabia-style-1-0-tsi-acc-pano-fla-spurh-lm-kam-benzin-grau-108fa7b7-28c1-4edd-8896-d79f71e78a3c
berlin,skoda,kleinwagen,23.988,7.27,110,2022,Benzin,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/skoda-fabia-style-1-0-tsi-dsg-fla-lm-kam-led-keyless-benzin-blau-936c9db8-0a84-4be4-9b70-75cb3452f5bf
berlin,skoda,kleinwagen,21.950,0.01,80,2022,Benzin,Schaltgetriebe,Händler,,nan,https://www.autoscout24.de/angebote/skoda-fabia-1-0-mpi-style-klima-smartlink-led-sofort-ve-benzin-weiss-3ff77493-2864-42fc-b58e-03a2f0d7f016
berlin,skoda,kleinwagen,21.890,1.5,110,2023,Benzin,Schaltgetriebe,Händler,,Ja,https://www.autoscout24.de/angebote/skoda-fabia-1-0l-tsi-tour-110-ps-shz-fsh-klimaat-pdc-benzin-schwarz-0d4dd7f3-324a-4048-bf45-55ebce4fe4d1
berlin,skoda,kleinwagen,21.780,14.8,110,2021,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-1-0tsi-style-led-navi-sitzhzg-climatr-benzin-schwarz-8afe2903-1c73-49c6-8b96-d64fe81bc006
berlin,skoda,kleinwagen,22.035,6.945,95,2022,Benzin,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/skoda-fabia-1-0-tsi-opf-ambition-acc-fla-spurh-lm-benzin-grau-b108e313-959d-4aa8-868b-dbf3efb7acc1
berlin,skoda,kleinwagen,21.428,15.6,110,2022,Benzin,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/skoda-fabia-1-0-tsi-style-acc-led-navi-shz-klima-benzin-schwarz-33367af5-4dcd-49b8-ae14-8788e8266b49
berlin,skoda,kleinwagen,22.930,0.011,95,2022,Benzin,Schaltgetriebe,Händler,1,24 Monate,https://www.autoscout24.de/angebote/skoda-fabia-1-0-tsi-ambition-klimaat-sitzheizung-pdc-benzin-blau-28d4a29f-e8ee-4b1f-9bdb-e7a42cd9d7e0
berlin,skoda,kleinwagen,20.869,30.124,83,2020,Elektro,-,Händler,1,12 Monate,https://www.autoscout24.de/angebote/skoda-citigo-e-iv-style-beh-frtschb-tempomat-sitzhz-elektro-weiss-c2c78686-ca4b-46a1-92c0-f598f46752b2
berlin,skoda,kleinwagen,26.497,0.015,150,2022,Benzin,Automatik,Händler,,nan,https://www.autoscout24.de/angebote/skoda-scala-styl-opf-7-dsg-style-plus-led-kamera-benzin-grau-10d26b2c-bbf2-4b05-be53-a5fd13fb97de
berlin,skoda,kleinwagen,27.990,0.02,150,2023,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-scala-1-5-tsi-dsg-style-led-shz-pdc-temp-cam-app-benzin-rot-57df3b66-8fd5-4e72-8fdb-4d1903120f3f
berlin,skoda,kleinwagen,25.980,4.8,110,2022,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-1-0tsi-dsg-tour-navi-acc-klima-sitzhzg-benzin-grau-27cd2e08-d88e-452d-a483-8d4ec981e552
berlin,skoda,kleinwagen,27.490,0.01,150,2022,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-scala-1-5-tsi-dsg-style-led-shz-pdc-temp-lm-benzin-schwarz-58509c74-9a0c-4e47-afae-fcd626de3bf9
berlin,skoda,kleinwagen,25.990,0.02,110,2022,Benzin,Schaltgetriebe,Händler,,Ja,https://www.autoscout24.de/angebote/skoda-fabia-1-0l-tsi-style-led-kamera-pdc-navi-acc-bt-benzin-grau-567a121f-a19c-43f1-9dc9-6f9ee89e7237
berlin,skoda,kleinwagen,25.990,0.01,150,2022,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-scala-1-5-tsi-dsg-style-led-shz-pdc-temp-lm-benzin-weiss-712fcb79-3945-411a-a22a-bda6cb568142
berlin,skoda,kleinwagen,26.610,4.8,110,2023,Benzin,Schaltgetriebe,Händler,,nan,https://www.autoscout24.de/angebote/skoda-fabia-ambition-1-0-tsi-81kw-1-0tsi-ambition-navi-led-benzin-orange-4340c628-4441-420f-a8d5-2d944ae8d934
berlin,skoda,kombi,3.900,184.039,86,2013,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-combi-ambition-benzin-blau-eb6aad59-5022-402e-adaf-fe4ce0db8b7b
berlin,skoda,kombi,4.590,233.0,105,2014,Diesel,Schaltgetriebe,Händler,,nan,https://www.autoscout24.de/angebote/skoda-roomster-fresh-diesel-weiss-b73ceed0-8078-4443-915b-e0b95dcca7dd
berlin,skoda,kombi,9.470,67.2,60,2017,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-1-0l-mpi-active-green-klimaanlage-el-fenst-benzin-grau-c4c21085-aebd-46f1-a1be-240ed6b4ea30
berlin,skoda,kombi,9.370,67.6,86,2013,Benzin,Schaltgetriebe,Händler,4,nan,https://www.autoscout24.de/angebote/skoda-rapid-spaceback-1-2-tsi-ambition-benzin-schwarz-62386e28-05c7-4248-b19c-6f2ed116e5f5
berlin,skoda,kombi,6.450,221.0,105,2013,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-octavia-1-2-tsi-klimaauto-shz-pdc-tuev-08-2024-benzin-gruen-f12fd56f-c7b3-4133-8eee-cf3ddd33b34f
berlin,skoda,kombi,9.999,83.0,105,2014,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-combi-1-hand-tuev-neu-klima-pdc-ahk-top-benzin-schwarz-45753859-7b7b-4898-8834-a854ac5a6b11
berlin,skoda,kombi,8.900,151.05,105,2013,Diesel,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/skoda-octavia-1-6-tdi-dpf-ambition-combi-pdc-tempomat-scheckheft-diesel-weiss-f0a4a46d-663b-459b-91c6-2d959c4418ce
berlin,skoda,kombi,8.990,107.68,90,2015,Benzin,Schaltgetriebe,Händler,,nan,https://www.autoscout24.de/angebote/skoda-rapid-spaceback-rapid-spaceback-1-2-tsi-green-tec-ambition-benzin-schwarz-07be3b80-e63d-4e62-a369-8730fa6e1ebe
berlin,skoda,kombi,9.990,87.29,110,2013,Diesel,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-sitzheizung-pdc-diesel-gruen-9cb731f4-395c-47e6-af93-502bbe7fb9c8
berlin,skoda,kombi,8.990,200.0,140,2013,Diesel,Automatik,Händler,3,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-2-0-tdi-family-automaitk-anhaengerk-pdc-diesel-schwarz-2e087979-9f61-442a-91e6-6a10eee3c277
berlin,skoda,kombi,8.490,116.17,122,2014,Benzin,Automatik,Privat,4,nan,https://www.autoscout24.de/angebote/skoda-rapid-spaceback-rapid-spaceback-1-4-tsi-dsg-ambition-benzin-schwarz-bf517711-dee1-4801-94f5-745bca7a1699
berlin,skoda,kombi,8.999,100.0,105,2013,Benzin,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/skoda-octavia-active-combi-100-tkm-2-besitz-klima-6-gang-top-benzin-weiss-03a7809d-a3fc-4041-bab9-5fccc3e9ce35
berlin,skoda,kombi,6.990,200.0,105,2013,Diesel,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-1-6-tdi-ambition-klimaaut-ahk-eu5-diesel-weiss-eab0e0f1-ad42-42c0-a0ee-89aa1cbf1956
berlin,skoda,kombi,8.800,126.0,90,2016,Diesel,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/skoda-rapid-spaceback-ambition-klimaautomatik-pdc-tempomat-2-hand-diesel-grau-f3771946-159e-429b-a77f-34c73561a89c
berlin,skoda,kombi,8.350,155.0,90,2016,Diesel,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/skoda-fabia-combi-navi-tempomat-shz-pdc-diesel-schwarz-06530189-582e-454c-84f4-2594248869a1
berlin,skoda,kombi,9.990,82.0,90,2015,Diesel,Schaltgetriebe,Händler,2,Ja,https://www.autoscout24.de/angebote/skoda-rapid-spaceback-spaceback-ambition-diesel-schwarz-477b1383-a13a-487a-9b5f-ec12cc96d10d
berlin,skoda,kombi,6.400,88.429,69,2014,Benzin,Schaltgetriebe,Privat,2,nan,https://www.autoscout24.de/angebote/skoda-roomster-1-2-ambition-benzin-weiss-8f85d935-280a-484e-87e2-b52d2cd93041
berlin,skoda,kombi,8.490,179.1,105,2017,Diesel,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-combi-1-4-tdi-1-hand-scheckheft-navi-acc-klimaauto-diesel-blau-74595964-ccab-4de1-90ad-5970b0f0f210
berlin,skoda,kombi,9.000,152.0,110,2017,Benzin,Schaltgetriebe,Privat,2,nan,https://www.autoscout24.de/angebote/skoda-fabia-fabia-combi-1-2-tsi-drive-benzin-silber-46542b1a-bd66-40a6-aea9-17e43b48db50
berlin,skoda,kombi,6.790,117.0,86,2013,Benzin,Schaltgetriebe,Händler,,nan,https://www.autoscout24.de/angebote/skoda-roomster-1-2-tsi-style-klima-1-hand-tuev-neu-benzin-rot-77fbcf10-4f84-4a41-adb0-1c291a25a93b
berlin,skoda,kombi,7.990,117.0,86,2014,Benzin,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-fabia-combi-nsw-temp-klimaau-pdc-sghz-alu-benzin-silber-0c289f43-83db-48fb-a6d2-35c5afc5ca12
berlin,skoda,kombi,8.700,99.998,105,2014,Benzin,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/skoda-fabia-combi-fresh-klima-sitzhzg-tempomat-bt-pdc-benzin-blau-e2ec5c2d-30bd-428b-857f-d8ee299fce7b
berlin,skoda,kombi,9.850,65.0,86,2013,Benzin,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/skoda-rapid-spaceback-spaceback-ambition-1-2-tsi-klimaautom-shz-benzin-schwarz-4d8beb98-b18a-4c29-b971-f631533b8931
berlin,skoda,kombi,6.700,83.0,86,2013,Benzin,Schaltgetriebe,Händler,2,Ja,https://www.autoscout24.de/angebote/skoda-fabia-combi-ambition-tempomat-szh-pdc-benzin-silber-6dbff820-1448-47e8-b42f-af16f2df6beb
berlin,skoda,kombi,9.900,120.0,95,2018,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-combi-cool-plus-sihzg-pdc-start-stopp-benzin-grau-28b85b8f-d212-4ad3-a3a1-bd10bbb3fa2b
berlin,skoda,kombi,6.990,218.0,110,2015,Diesel,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/skoda-octavia-1-6-tdi-ambition-combi-diesel-schwarz-fa3250ae-0ab2-457b-9c4a-a09a79f69d7f
berlin,skoda,kombi,8.500,255.0,150,2015,Diesel,Schaltgetriebe,Privat,2,nan,https://www.autoscout24.de/angebote/skoda-octavia-octavia-combi-2-0-tdi-dpf-elegance-diesel-7059cfa8-2e1a-4f9a-9654-decfcc9c77ba
berlin,skoda,kombi,8.970,109.0,90,2014,Diesel,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/skoda-fabia-1-6l-tdi-active-combi-klima-2-hand-diesel-schwarz-147a6539-9afa-4c5a-a631-5bd1e7921f1d
berlin,skoda,kombi,6.299,205.563,160,2013,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-1-8-tsi-elegance-automatik-navi-benzin-grau-b9573005-4564-4a43-a98f-1c6a89265768
berlin,skoda,kombi,8.700,90.0,105,2013,Diesel,Schaltgetriebe,Privat,,nan,https://www.autoscout24.de/angebote/skoda-superb-combi-1-6-tdi-family-diesel-silber-f207a95a-80a5-4a02-9d61-2d13b3fe8774
berlin,skoda,kombi,7.900,142.0,110,2014,Benzin,Automatik,Privat,1,nan,https://www.autoscout24.de/angebote/skoda-fabia-fabia-combi-1-2-tsi-dsg-ambition-benzin-schwarz-8f63961d-2e46-401f-af74-a0674cc77218
berlin,skoda,kombi,6.500,65.831,69,2013,Benzin,Schaltgetriebe,Privat,1,nan,https://www.autoscout24.de/angebote/skoda-roomster-roomster-1-2-active-benzin-schwarz-90216691-e10a-4444-95cc-6a29207f3fbc
berlin,skoda,kombi,10.970,43.543,60,2019,Benzin,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/skoda-fabia-1-0-mpi-44-kw-dab-klima-shz-pdc-zvfb-lm16-benzin-weiss-205fa9fe-379b-4fa7-ae40-8389507f2929
berlin,skoda,kombi,12.985,100.0,105,2015,Diesel,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/skoda-octavia-combi-4x4-sonderpreis-bis-samstag-diesel-grau-94cc0202-59f7-49ab-a6c1-0ef00ed0e05b
berlin,skoda,kombi,13.500,106.0,116,2017,Benzin,Schaltgetriebe,Privat,1,nan,https://www.autoscout24.de/angebote/skoda-octavia-octavia-combi-1-0-tsi-green-tec-joy-benzin-silber-fe79ab34-707b-4d6b-ad0a-def18d2b7578
berlin,skoda,kombi,12.990,133.0,140,2014,Diesel,Schaltgetriebe,Händler,,nan,https://www.autoscout24.de/angebote/skoda-superb-ambition-combi-cool-haengerkupplung-diesel-silber-7d9e0933-7f15-4e18-8ebe-8644d6a9ce6d
